id,name,tags,date
6296161f51149e00116d4763,SUMMER SOLSTICE DANCE - Bovingdon near Hemel Hempstead,"connection, community, movement medicine, ceremony, conscious dance, summer solstice",2022-06-21
629621f4f9057b0011b62f86,SUMMER SOLSTICE DANCE - LONDON,"dance, connection, community, movement medicine, medicine music, conscious dance, summer solstice",2022-06-22
62971505f2058b001194f1d8,"Bernardo Kastrup - With Reality in Mind, A Five Week Exploration with guests Rupert Spira & Federico Faggin","course, non-duality, consciousness, bernardo kastrup, philosophy, rupert spira, idealism, advaita, metaphysics, adventure",2022-11-08
62972c38f2058b001194f3e3,"Tawai: A Voice From The Forest - An Exclusive London Screening, Live Interview & Q&A with Award-Winning Documentarian Bruce Parry","screening, ecology, nature connection, nature connectedness, psychedelic ecology, london, spiritual ecology, documentary",2022-08-23
629760abaa93ea0011b3e16d,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,"ceremony, creativity and ritual, london",2022-07-24
629761a4aa93ea000cb3e1b3,Intimate Sacred Hapé Ceremony,"ceremony, creativity and ritual, london",2022-07-23
629766de293da400115fa63c,Super Full Moon in Sagittarius & Fathers’ Day: Breathwork Journey,"breathwork, empowerment, intimacy identity and connection, embodiment healing and wellbeing, active meditation, conscious connected breathwork, self mastery, ceremony and ritual, altered states",2022-06-16
629782f114722700111e5054,The Body Knows: Taster Workshop,"meditation, course, dance, yoga, expression, creativity, movement, flow, wellbeing, embodiment healing and wellbeing, somatic practices, courses, coaching, wild play lab, dani tonks, the body knows, rewilding our bodies",2022-06-28
629886e54fe6d5000c9309ed,Medicine Festival | Huni Kuin Fundraiser & Song Circle,,2022-06-22
62998f481020b400116bcaa3,"The Womb Cave: New Moon in Gemini (duplicated Fri 3rd Jun 2022, 4:34am)","women's circle, meditation, dance, embodiment, ritual, healing, women, intimacy identity and connection",2022-05-30
62998faabe77b5000c22eb5b,The Womb Cave: New Moon in Cancer,"women's circle, meditation, dance, embodiment, ritual, healing, women, intimacy identity and connection",2022-06-27
6299d209799f58000c99d66a,Deep Dive into Nature and Self: a four week online guided journey,"community, nature connection, wild, visionquest, soulcraft, deep ecology, rewilding, rite of passage, eco-soul, land, place",2022-10-26
629a74bb81fa06000c53c338,Summer Solstice Celebration (Weekend),,2022-06-17
629a89ec4ff088000c4df60e,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic, edinburgh, psychedelic circle",2022-06-14
629b2c3e241fff00118a0708,Dandelion Organisers' Forum,,2022-06-13
629b8f5b0e606d000ce938d9,Breathwork & Sound Bath Ceremony,"breathwork, meditation, connection, empowerment, medicine, intimacy identity and connection, embodiment healing and wellbeing, active meditation, conscious connected breathwork, sound healing, soundbath, sacred sound, medicine music, ceremony and ritual, sound journey, altered states, sound bath, energy healing",2022-07-07
629de17fbd80a6000ccb5013,Headless Way: Online Workshop with Richard Lang,"meditation, non-duality, consciousness, richard lang",2022-08-06
629f645c2cab46000fac5798,"Psychedelic Integration Group, Edinburgh","psychedelic integration edinburgh, edinburgh",2022-07-05
629f690b2cab46000cac57e4,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-08-02
629f6a2bd8651c000c6872a3,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-09-06
629f6aa62cab46000cac584f,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-10-04
629f6c98d8651c0011687374,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-11-01
629f6ce82cab46000cac58de,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-12-06
629f6e582cab46000fac5955,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2023-01-03
629f6ead2cab46000cac5936,"Psychedelic Integration Group, Edinburgh (duplicated Tue 7th Jun 2022, 3:28pm)","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2023-01-03
629f7ab8d8651c00116875ce,Glade of Dreams: 10-day Theatre Training and Performance Project,,2022-08-03
629fe3f12cab46000fac6c3b,Contact Camp @ Somewhere,,2022-06-17
62a05ef22cab46000cac7388,Breathwork Coliving Experience: A Month of Cowork & Community in Portugal,"breathwork, nature connection, retreat, colive",2022-09-07
62a09d80e42505000ca70f23,"Holding Space - A Free Webinar on Psychedelic Crisis Intervention and ""AMA"" with Safe Shore Founders Nir Tadmor & Igal Tartakovsky","workshop, harm reduction, psychedelic science",2022-06-22
62a0dbbce425050011a718dd,Sex Club: Berlin - Weekend Workshop I *FULLY BOOKED*,"berlin, conscious sexuality, intimacy identity and connection, therapeutic",2023-02-11
62a21f7d4e2cf100116ef320,Moon Seed Circle: Sagittarius Gathering,,2022-06-14
62a22a3954276f00115d3472,Psychedelic Dreaming - Ancient Dream Cultures and Future Visions with Sarah Janes,"ritual, consciousness, lucid dream, mystery, dream, mysticism",2022-06-26
62a24fa754276f00115d3840,Talking With Trees,"ecology, nature connection, psychedelic ecology, trees, london, spiritual ecology",2022-08-06
62a35d7c8c44d9001037b6d4,"Members PsySocial: Psychedelic Peer Support Services (duplicated Fri 10th Jun 2022, 3:04pm)","community, mainstreaming psychedelics, psychedelic integration, psychedelic culture, members event, london, socials, featured, members, member event, membersevent, fireside project",2022-06-15
62a3b37021402600106c911c,Power Play - Submission and Domination Reframed,intimacy identity and connection,2022-07-01
62a5779b9ff236001184d3eb,"BRISTOL - A Breathwork Journey: Navigating States  with Jez Grattan-Kane (duplicated Sun 12th Jun 2022, 5:20am)","breathwork, embodiment, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, healing and wellbeing",2022-06-11
62a731677ec82b000cc38cd4,Breathwork Odyssey,"breathwork, embodiment healing and wellbeing, conscious connected breathwork, london",2022-07-06
62a777127ec82b0011c39819,Games Night,"community, games, social, family friendly, food, london events, fun",2022-06-24
62a9a03f9d5ba7000c0ea975,Members PsySocial: Living With Purpose,"community, mental health, mainstreaming psychedelics, psychedelic integration, psychedelic culture, members event, london, socials, featured, members, member event, membersevent, coliving, nomad, digital nomad",2022-07-13
62a9affb9d5ba7000c0eab98,"The Nature Remedy - A Full Day of Nature Immersion, Connection & Appreciation with Sarah Janes & Sam Gandy","nature, ecology, nature connection, nature connectedness, psychedelic ecology, natureconnection, spiritual ecology",2022-07-30
62a9fd687c109b000cf7f238,Penis Massage Workshop,,2022-07-10
62ab1c296599ba0011dd4a6e,Embracing Grief: 2 Day In-Person Event,"connection, expression, wellness, embodiment, sharing, ritual, workshop, healing, authentic relating, circle, shadow, wellbeing, vulnerability, depth, self development, ceremony, death, embodiment healing and wellbeing, grief, love, dying, embodied, self-connection, somatic practices, self expression, coping with change, retreat, loss, dealing with grief, healing grief, coping with grief, grief support group, grief group therapy, london, bereavement, group therapy, deep listening",2022-09-10
62ab2d876599ba000cdd4eaa,"Psychedelic Integration Group, Edinburgh","mainstreaming psychedelics, integration, psychedelic integration, psychedelic integration edinburgh, edinburgh",2022-12-06
62ab594f6599ba000cdd584b,Cancer  New Moon Circle,"sharing circle, ceremony and ritual, new moon ceremony, moon circle, divine feminine, manifesting, setting intentions, new moon, new moon cancer",2022-06-29
62ac6a36f4c5f4000c441d75,A Summer Solstice space to honour Life in its Fullness,"sharing, sharing circle, music, embodiment healing and wellbeing, grief, ceremony and ritual, support, summer solstice, caring",2022-06-19
62b024d1d0070e000c8c5b16,"BRISTOL - A Breathwork Journey: Navigating States  with Jez Grattan-Kane (duplicated Mon 20th Jun 2022, 7:42am)","breathwork, embodiment, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, healing and wellbeing",2022-07-24
62b077b00c0d10000c09ea27,BRISTOL - A Breathwork Journey: Navigating States  with Jez Grattan-Kane,"breathwork, embodiment, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, healing and wellbeing",2022-07-24
62b389b66368ef0011e901a3,New Moon in Cancer,,2022-06-28
62b493f56368ef000ce91a52,"Embracing Grief: Holding, Sharing, Witnessing",,2022-09-29
62b49c4e6368ef0011e91be5,"Embracing Grief: Holding, Sharing, Witnessing",creativity and ritual,2022-11-11
62b49d506368ef000ce91c03,Embracing Grief: Support Circle,"ceremony, ceremony and ritual",2022-12-13
62b49e286fe6e300114beee2,Embracing Grief: A Weekend Community Journey,"connection, expression, wellness, embodiment, sharing, ritual, workshop, healing, authentic relating, circle, shadow, wellbeing, vulnerability, depth, self development, ceremony, death, grief, love, dying, embodied, self-connection, somatic practices, self expression, coping with change, retreat, loss, dealing with grief, healing grief, coping with grief, grief support group, grief group therapy, london, bereavement, group therapy, deep listening, ceremony and ritual",2023-01-21
62b5e0c2de54f3000cb05c03,Voices From The Forest,"talks, spirituality, live music, brazilian",2022-06-29
62b9b5b31dbe99000c5bb7db,"Wild Play Lab: Unlock, Release, Relax","play, expression, creativity, movement, embodiment healing and wellbeing",2022-09-03
62b9e4f41dbe99000c5bbd2d,Welcome to the Landscape of Grief - 2 Hours at Crossbones Graveyard,"creativity, death, embodiment healing and wellbeing, grief, love, self-connection, loss, dealing with grief, bereavement, outdoors, garden, remembrance, honouring, the outcast, belonging, welcoming",2022-09-24
62baedf5584570000c8332dc,Waking the Wild Ones Retreat: Dartmoor,"play, embodiment, healing, retreats, intimacy identity and connection, wild, ecstatic dance, retreat, cacao ceremony, rewilding, grief tending",2022-11-03
62bb568640784b0011c65723,BRISTOL - A Breathwork Journey: Navigating States  with Jez Grattan-Kane,"breathwork, embodiment, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, bristol, healing and wellbeing, body, altered states",2022-09-24
62bc338f1ae8bb000f177077,Shroomshop London,"mushrooms, shroomshops, workshop, nature, ecology, nature connectedness, psychedelic ecology, london, london event, deep ecology, spiritual ecology, growing, cultivation, mushroom cultivation",2022-07-27
62bc39d01ae8bb000f177155,"Between Hype and Hope: Patient Safety, Integration, and Post-Treatment Care in Psychedelic-Assisted Therapies (ICPR TASTER)","psychedelic therapy, integration, psychedelic integration, science, psychedelic science, science and culture, psychedelic assisted therapy",2022-07-14
62bc56466e3573000c068fb7,"Sex, Death and the Rock Stars of the European Plant World - A Night of Sideways Sexy Banter with The Seed SistAs","sexuality, ecology, nature connection, nature connectedness, psychedelic ecology, sensual, spiritual ecology, herbalism",2022-09-15
62bdbbb9d8fa90000cb8400f,Fungi Foraging & Folklore - with Nick Phillips of Grown Up Mushrooms,"mushrooms, nature, ecology, nature connection, nature connectedness, psychedelic ecology, spiritual ecology",2022-08-24
62bdd0ef033fa20011e2cd6d,Spiritual Awakening Sharing Circle & Peer Support Group,"consciousness, london, spiritual awakening, spiritual emergency, spiritual crisis, nonduality, enlightenment, peer support, community building",2022-08-10
62c2657e7dda54000c4facf8,Contribute to The Garden Assocation,,2023-07-01
62c49d138a0bd00011afe42e,Grief Ritual,,2022-11-18
62c582328a0bd00011aff1ca,The Womb Cave: New Moon in Leo,"women's circle, meditation, dance, embodiment, ritual, healing, women, intimacy identity and connection",2022-08-01
62c59751123544000faf3b13,Leo New Moon Circle,"sharing circle, ceremony and ritual, new moon ceremony, moon circle, divine feminine, manifesting, setting intentions, new moon, new moon cancer",2022-07-28
62c7f7611f47b10011e21287,(CANCELLED) Moon Seed Circle: Capricorn Gathering,,2022-07-13
62c96cc8e913ad00115085dc,Psychedelic Gong Bath (Round Chapel),"gong bath, creativity and ritual, london, sound healing",2022-08-29
62c977c6e913ad00115086b1,"Tea Ceremony, Labyrinth & Sound at St.Augustine's Bell Tower","sound, meditation, creativity and ritual, ceremony and ritual",2022-08-23
62cc5dce44c119000be787f9,Test event,,2022-07-12
62cd67732a861d000b88d7d5,One-Day Summer Retreat w/Rina Golan,,2022-08-13
62cea5c3c7a7960010781eb3,Life as Practice,,2022-09-07
62cee76e39e9a6000bb14faa,Games Night,"community, games, social, family friendly, food, london events, fun",2022-10-28
62d571b7d829210010c0e2f0,EDB Open Air w/ OSARA,"dance, expression, movement, embodiment, nature, bristol, conscious dance, open air",2022-07-31
62d5c7f9d82921000bc0e912,SOULFUL LEADERSHIP 6 WEEK COURSE,,2022-09-26
62d6e4f127ce19000b7f9e44,FREE Soulful Leadership Workshop,"social change, conscious leadership",2022-09-07
62d7e9b6e4e02b000b1914a4,Embodied Awakening - London Weekend Intensive,"embodiment, non-duality, awakening, tantra, spiritual awakening, spiritual emergency, nonduality, advaita, sacred feminine",2023-01-20
62d86580e4e02b0010191e3a,Wild Nature -  Ecstatic Dance (Coastal),,2022-07-23
62d87ba2e4e02b0010191ff8,Naked Acid Dance Weekend @ The Garden,,2022-08-11
62d92a0336ecd9000bf8a5e4,Lammas Sacred Storytelling Ceremony,,2022-08-01
62daf66e741d43000b43797d,Saba event,5 rhythms,2022-07-28
62ddbbf4b3f1a70010f9fc5a,"The Work That Reconnects, Bath, 3rd September","systems thinking, mindfulness, nature connection, empowerment, grief, deep ecology, active hope, experiential, bioregionalism, gratitude",2022-09-03
62dfdcb411c8a80010ae1567,Fantastic Fungi Special Event Edition,nature connectedness,2022-08-01
62e25700e7f8c9000b3dc02e,LAMMAS Sunset Ecstatic Dance (BENCH TOR),"outdoor dance, ecstatic dance, dance journey, conscious dance",2022-08-02
62e26e1ae7f8c9000b3dc307,Awakening the Wild Woman: Summer Retreat 2023,"women's circle, creativity, ritual, nature, empowerment, retreats, intimacy identity and connection, ecstatic, retreat",2023-08-11
62e2726ae7f8c9000b3dc3ab,Awakening the Wild Woman: Spring Retreat,"women's circle, meditation, embodiment, ritual, conscious sexuality, retreats, intimacy identity and connection, retreat",2023-03-24
62e276ff92e448000b0e40a9,Animate Landscapes - A Weekend Gathering to Weave Yourself into Deeper Kinship with the More Than Human World,"breathwork, connection, nature, ecology, nature connection, nature connectedness, retreats, psychedelic ecology, spiritual ecology",2022-09-16
62e32cbd9c07260015176a3c,ReFi Silicon Valley,"community, refi, sustainability, offset",2022-08-06
62e62de1da3ea00010748f05,Conscious Penis Massage Workshop,,2022-09-30
62e62fce6657400010c2b10e,Conscious Yoni Massage Workshop,,2022-09-01
62e67dd66657400010c2b4f6,Camp Beenu Family Camp,,2022-08-18
62e695e7665740000bc2b6d6,The Future is Now,"refi, web3, community building, community gathering, regenerative, cross-pollination, peacework, social justice",2022-08-25
62e6d6dbdc5f09000b1970a4,ReFi Spring Event Design Session,,2022-08-24
62e7e7d2f31d21000b49f7a1,Rewilding Our Bodies: Bristol,"meditation, dance, movement, wellness, embodiment, flow, embodied wellbeing, embodiment healing and wellbeing, bristol",2022-11-15
62e90c838d320a00101afc3f,Psychedelics for Healing & Awakening,"consciousness, spiritual awakening, trauma, adventure",2022-09-28
62e911c98d320a00101afc9a,"Sense, Play, Move: Enliven your body!","meditation, dance, yoga, expression, creativity, movement, flow, wellbeing, embodiment healing and wellbeing, somatic practices, coaching, wild play lab, dani tonks, the body knows, rewilding our bodies",2022-09-17
62e92b268d320a000b1afea1,"BRISTOL - Release Your Ecstatic Vibe: Yoga, Laughter & Connection with Pete the Temp & Martha Allitt","yoga, expression, embodied healing, embodiment healing and wellbeing, laughter yoga",2022-09-06
62e94f088d320a000b1b0202,Self Enquiry Retreat,"meditation, consciousness, soul, nature connection, ceremony, self expression, retreat, adventure",2022-10-26
62e97108dedfff000bf5a568,Breathwork Odyssey,"breathwork, embodiment healing and wellbeing, conscious connected breathwork, london",2022-08-31
62ea205e536237000b6d30f2,Meditation Coliving Experience: A Month of Cowork & Community in Portugal,"meditation, consciousness, retreat, colive",2022-11-07
62ea8658536237000b6d3865,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-09-16
62ea889ebec4810010a3394a,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-10-14
62ea8a2fbec4810010a33977,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-09-23
62ea8a6553623700106d3976,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-09-30
62ea8aadbec4810010a33990,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-10-07
62ea8ae6bec481000ba33935,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-09-18
62ea8b90bec4810010a339ab,Intimate Cacao and Blue Lotus Ceremony with Sound Journey,,2022-09-25
62ea8d5553623700106d39c3,Intimate Sacred Hapé Ceremony,,2022-09-17
62ea8e9bbec4810010a33a01,Intimate Sacred Hapé Ceremony,,2022-09-24
62ea8ede53623700106d39f8,Intimate Sacred Hapé Ceremony,,2022-10-01
62ea8f1abec481000ba339d1,Intimate Sacred Hapé Ceremony,,2022-10-08
62ea8f82536237000b6d396a,Intimate Sacred Hapé Ceremony,,2022-10-15
62ea9fabbec481000ba33b8b,Winter Solstice Portal Retreat,"breathwork, connection, healing, cacao, laura reeves, shamanism, self-connection, natureconnection, retreat, ceremony and ritual, emotion release, emotional healing, self care",2022-12-16
62eba63d576d32001070fb61,Earth Regenerators Learning Journey,"systems thinking, deep ecology, community building, cultural healing, land, bioregionalism, regenerative",2022-10-12
62eba68f576d32001070fb74,Autumn Equinox Movement Medicine & Cacao Ceremony - LONDON,"dance, connection, expression, creativity, wellness, embodiment, community, wellbeing, empowerment, depth, wheel of the year, movement medicine, shamanism, active meditation, celebration, medicine music, ceremony and ritual, conscious dance, cacao ceremony, dj",2022-09-17
62ebef78576d32000b7102b0,A L C H E M Y - A Series of Movement Medicine Journeys - LONDON,"course, dance, connection, expression, creativity, embodiment, ritual, community, healing, wellbeing, empowerment, embodied wellbeing, movement medicine, love, courses, conscious dance, self care",2022-09-28
62ebf5b55639760010566a4c,"Healing the Tree, Healing the Tongue",,2022-09-02
62ec03995639760010566bd6,Intuitive Healer Facilitation Training,"course, embodiment, healing, laura reeves, social change",2022-10-19
62ec3531821414001053cceb,"Sense, Play, Move: Enliven your body!","meditation, dance, yoga, expression, creativity, movement, flow, wellbeing, embodiment healing and wellbeing, somatic practices, coaching, wild play lab, dani tonks, the body knows, rewilding our bodies",2022-08-28
62ee697bff83ac000b0da238,Lammas Full Moon Herbal Happenings,"community, herbalism, herbal, fireside",2022-08-12
62eed28fff83ac000b0da83f,Headless Way: Online Workshop with Richard Lang,"meditation, non-duality, consciousness, richard lang, adventure",2022-09-17
62eed677cee3b4000b8a273d,Headless Way: Four Week Course with Richard Lang,"meditation, course, non-duality, consciousness, richard lang, london, adventure",2022-10-19
62f0cc159eb634000b949ac3,ReFi Spring Event Design Session,,2022-08-25
62f133209eb634000b94a1d1,Fungi Foraging - Mushroom Foraging and Identification in the Chiltern Hills,"mushrooms, nature, ecology, nature connection, nature connectedness, psychedelic ecology, natureconnection, fungi, london, spiritual ecology, foraging, walk",2022-09-09
62f133bc057b0c000b528aa0,Fungi Foraging - Mushroom Foraging and Identification in the Chiltern Hills,"mushrooms, nature, ecology, nature connection, nature connectedness, psychedelic ecology, natureconnection, fungi, spiritual ecology, foraging, walk",2022-09-30
62f14acd057b0c000b528c60,Talking With Trees,"ecology, nature connection, psychedelic ecology, trees, london, spiritual ecology",2022-09-24
62f243540eb1000010f1548a,Primavera Regenerativa,"web3, regenerative, agriculture",2022-11-17
62f245850eb100000bf154a7,Wholeness in the face of fragmentation + Community Dinner,,2022-08-11
62f3b29e2c11d600125dc6dc,ReFi Barichara,"crypto, web3, refibarichara, refispring",2022-10-03
62f4ed17d3e206000be39cfd,Spiritual Awakening Sharing Circle & Peer Support Group,"consciousness, london, spiritual awakening, spiritual emergency, spiritual crisis, nonduality, enlightenment, peer support, community building",2022-09-28
62f4ff03d3e2060010e3a097,Bristol PsySocial: Meditation and the Psychedelic State,"meditation, community, mainstreaming psychedelics, psychedelic culture, socials, buddhism",2022-09-27
62f5069800e03b0012a73f91,Spiritual Awakening Sharing Circle & Peer Support Group,"consciousness, london, spiritual awakening, spiritual emergency, spiritual crisis, nonduality, enlightenment, peer support, community building, adventures in awareness",2022-12-14
62f50b6500e03b0012a74075,Shroomshop London,"mushrooms, shroomshops, workshop, nature, ecology, nature connectedness, psychedelic ecology, london, london event, deep ecology, spiritual ecology, growing, cultivation, mushroom cultivation",2022-09-21
62f52b16d3e206000be3a5ba,Playing with Perception: Radical understandings of meditation and reality,"meditation, consciousness, rob burbea, adventures in awareness",2022-12-07
62f594d900e03b000da74ebb,Primal Reforestation Gathering 2022,,2022-11-17
62f764d6529b70000b8a37c5,ReFi Zürich,,2022-08-26
62f9636c7ec8ea000beded6c,"USING CRYPTO TO DELIVER CLIMATE SOLUTIONS, EDUCATION AND TRAIN LOCAL FARMERS","community, training, climate change, trees, social change, natureconnection, transformation, earth, enlightenment, community building, workshops, in person, community gathering, sustainability, agriculture, farmers, climate collective, famine, youths, stakeholders",2022-10-01
62f9b15330d0ba0010ea8895,Regen Spring @ Perú Web3,"web3, regenerative",2022-09-03
62fa6bd7e77bc9000ddbb261,Members PsySocial: Psychedelic Authentic Relating,"community, mainstreaming psychedelics, psychedelic integration, psychedelic culture, members event, london, socials, featured, members, member event, membersevent, fireside project",2022-09-13
62fcd9b35d9b19000b6db714,The Art and Science of Letting Go,"meditation, healing, consciousness, spiritual awakening, surrender",2022-09-07
62fcf647f203620010707bc8,The Emergence Academy,"self development, social change, self leadership, futures literacy",2022-11-07
62fd18778702ef001022c70a,Kolektivo Festival,"crypto, refi, web3, mvp, kolektivo, celo",2022-10-22
62fd30651826180010029f74,Gratitude Revealed - Film screening and live Q&A,,2022-09-21
62fd3215ebdb72000bf25007,Gratitude Revealed - Film screening and live Q&A,,2022-09-21
62fe2e3d9bd502000b90005c,LIBA Light Bath Experience - Shining a Light on Altered States of Consciousness,"meditation, consciousness, london, altered states, adventures in awareness",2023-01-14
62fe427e9bd5020010900442,Psychedelic Integration Circle with Ashleigh Murphy-Beiner and Natasha Moscovici (Members Only),"psychedelics, integration, psychedelic integration, psychedelic culture, members event",2022-09-13
62fe5f309bd50200109008ac,SIRENA,"art, active meditation, beach, singing, barefoot, ceremony and ritual, camping, belonging, adventure",2023-12-23
62ff5c47d8d08f000b447e94,Practitioner's Cauldron,"conscious sexuality, consciousness, workshops",2022-10-03
62ffca47d8d08f000b4487ee,Liminal Land Retreat,"consciousness, lucid dream, oneirogens, dream herbs, retreat, adventures in awareness",2023-07-03
62ffcabff951e0000bb3c221,Altered States of Consciousness,"consciousness, lucid dream, oneirogens, dream herbs, retreat",2022-07-11
62ffcb39f951e00010b3c1b4,Death Event,"consciousness, lucid dream, oneirogens, dream herbs, retreat",2022-10-07
62ffcbfff951e0000bb3c260,Lucid Dreaming Course Online: 6 Weeks and a Sleepover,"course, consciousness, lucid dream, oneirogens, dream herbs, adventures in awareness",2023-01-08
62ffdb0cf951e0000bb3c40c,Bernardo Kastrup Book Club,"consciousness, bernardo kastrup",2022-02-14
6303580fa0f9110010adf287,Planet.Health,,2022-10-21
63067d0098659f0010ce74d4,Testing tests,,2022-08-27
63067d9998659f000bce75c1,5ª Edição Rio Crypto Hub,,2022-08-30
63074bd6a23b8e000bb8a1f4,Psychedelic Gong Bath (Round Chapel),"gong bath, creativity and ritual, london, sound healing",2022-09-26
63074fa798659f0010ce8b2c,"Tea Ceremony, Labyrinth & Sound at St.Augustine's Bell Tower","sound, meditation, creativity and ritual, ceremony and ritual",2022-09-28
6307854be33a78000b243dd4,Unlocking the Gifts of Anger: For Women,,2022-09-30
63078d72e33a78000b243ef4,Rest & Restore Yoga Retreat with Mel Skinner,"breathwork, meditation, yoga, community, mental health, consciousness, soul, wellbeing, self development, retreats, health",2022-12-12
6308bac0e33a780010245bf1,ReFi Kenya,,2022-10-07
6308d71acfbc73001049f759,Solar Punk WOW,,2022-10-08
6308f822cfbc73001049fb72,Inner (R)Evolution - a twelve-week course on the inner science of transforming ourselves and our relationship with the world,"meditation, consciousness, qigong, deep listening, science and culture",2022-09-21
6309262a4aac110010d6136d,"Wild Play Lab: Unlock, Release, Relax","play, expression, creativity, movement, embodiment healing and wellbeing",2022-10-16
63095f26cfbc73000b4a04f4,Mapathon - Barichara,"climate change, crypto, web3, regenerative, climate collective",2022-09-18
630a44f5bea5b9000bb7d61f,the Retreat,,2022-08-28
630a7c0f526e2e00107b9227,Self Love Workshop,"embodiment, healing, laura reeves, embodiment healing and wellbeing",2022-09-20
630b6127526e2e000b7ba03f,SPRING,"authentic relating, art, active meditation, conscious connected breathwork, barefoot, camping, agriculture, adventure",2023-03-22
630b6424526e2e000b7ba07a,SUMMER,"authentic relating, art, active meditation, conscious connected breathwork, barefoot, camping, agriculture, adventure",2023-06-14
630b7075a29cfa000bfbab83,AUTUMN,"authentic relating, art, active meditation, conscious connected breathwork, barefoot, camping, agriculture, adventure",2023-09-13
630b710e722b06000bcdb3bf,WINTER,"authentic relating, art, active meditation, conscious connected breathwork, barefoot, camping, agriculture, adventure",2023-12-13
630b78ee722b06000bcdb464,Crypto Hub Malta - ReFi,,2022-11-01
630cf69a2cf1d5000f2540b9,The Art of Love,"connection, intimacy, conscious sexuality, community building, communication, community gathering, conscious kink",2022-09-24
630cfdd72cf1d5000b2541db,Innovators Buzz: hosted by INFINITRI & ReFi Spring,"climate change, refispring, suriname, innovation, refisuriname",2022-10-29
630dc5a32cf1d5000b254e4f,Psychedelics - Medicine for Visionary Leaders?,"ayahuasca, psychedelic, leadership, altered states",2022-09-01
630e122b1fb42b0010b5d792,The Spirit of the Liberty Cap: A Two Part Guide to Foraging & Journeying,"mushrooms, ecology, psychedelic ecology, spiritual ecology, magicmushroom, foraging",2022-09-27
630f2dfe8ad907000b6a777d,Touch Move Connect,"connection, play, movement, games, somatic movement, somatic practices, touch, connect, reflect, learn",2022-09-11
630f4444c7bfdf000baab298,The Wild Woman's Way: A Week Initiation On Dartmoor,"women's circle, meditation, ritual, archetypes, empowerment, retreats, intimacy identity and connection, ecstatic dance, retreat, cacao ceremony",2023-10-05
630f5504c7bfdf000baab58a,Stone Circle -  Nature Dance,"ecstatic dance, silent disco",2022-09-04
630f757e91ea7a000bdf114f,Fungi Foraging - Mushroom Foraging and Identification in the Chiltern Hills,"mushrooms, nature, ecology, nature connection, nature connectedness, psychedelic ecology, natureconnection, fungi, spiritual ecology, foraging, walk",2022-10-14
630f76ff91ea7a000bdf11a6,Fungi Foraging - Mushroom Foraging and Identification in the Chiltern Hills,"mushrooms, nature, ecology, nature connection, nature connectedness, psychedelic ecology, natureconnection, fungi, spiritual ecology, foraging, walk",2022-11-04
630f89e891ea7a000bdf157e,Sound and Soul with Molly Chinner,sound healing and cacao ceremony,2022-09-30
630fc1c2c7bfdf0010aac43c,Cacao Connection Ceremony,"embodiment, healing, cacao, laura reeves, creativity and ritual, ecstatic dance, london",2022-10-28
630fc72591ea7a0010df1bc7,Cacao Connection Ceremony,"embodiment, healing, cacao, laura reeves, creativity and ritual, ecstatic dance, south west",2022-10-20
63109977725f870010f96728,EMPOWER: Women's Facilitation Training,"meditation, ritual, technology, empowerment, social change, retreat, courses, conscious leadership, women's work, conscious leadership and social change",2023-04-14
6311cb8d725f870010f9836f,Members PsySocial: Living in Community,"community, mainstreaming psychedelics, psychedelic integration, psychedelic culture, members event, london, socials, featured, members, member event, membersevent, london events, coliving, innate, coworking",2022-10-13
6312087e166e96000fb0cb31,"The Evolving Psychedelic Ecosystem - A Conversation About Impact, Innovation, and Insights as Access Expands",mainstreaming psychedelics,2022-09-20
631237e9c95990000b1c050c,Bernardo Kastrup Book Club,"consciousness, bernardo kastrup, william james",2022-09-19
6312aa2c585c02000b375490,"Regenere-se: finanças regenerativas, agrofloresta e cultura ancestral",,2022-10-07
